PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,IID,Population,SEX
-6.2225137,3.275373,23.75302,26.665356,1.4967567,0.9360733,-0.09454207,-1.3046471,-0.868766,-1.027084,-0.7564173,-1.6583298,0.33560973,-0.42426482,1.4241894,-1.1418893,0.76102877,1.8814903,0.826123,0.52784944,-0.8442501,-0.7382533,0.5407651,0.18490277,-1.1419991,-1.5863516,0.70150405,-0.23403895,0.5146957,0.6069073,0.58052766,-0.56168723,-0.33127177,0.24298626,0.37893558,1.2033317,0.83891714,-0.15018058,0.8231893,-1.987026,2.2006156,-0.75792277,0.32070488,0.61521816,1.0666245,0.9539035,0.965167,-0.19753052,-0.5359932,0.3198535,NA18787,CHB,1
-6.8019924,3.081185,23.223265,26.304918,2.4489202,1.31333,-0.98811185,-0.39539114,-2.502578,-0.67596734,-0.16390806,0.88505656,-0.15042055,0.40893304,-0.57338,-0.20237699,-1.6701424,0.27124694,-0.87656665,-0.88845974,-0.33433366,-0.17290367,0.12024615,-0.28630817,-0.059151087,0.14474419,0.07055461,0.036969833,0.029474858,-0.81728846,-0.71818167,-0.7036111,0.8685919,-0.8389582,-0.4593625,0.6166873,0.06698978,-0.74452835,0.16585718,0.9551128,-1.098074,-0.8667423,-0.637423,0.17495632,0.20756263,-0.41846922,-2.1411047,-1.1405066,0.76265746,1.2188109,NA18790,CHB,2
-5.2311316,2.2040174,23.168707,25.506691,2.2964609,0.28943315,0.25085428,-0.107833564,-1.5968378,-0.117537186,-0.4715469,0.08574039,-1.1174161,0.37334925,-0.69027686,0.4729492,0.6993513,-0.653312,1.9567541,-0.3877976,0.3428647,0.81751233,0.9784552,-1.6655765,-0.16043139,0.46254048,0.3360492,1.7018194,0.5339371,0.19114648,-1.8795519,1.5790486,0.32482034,0.099155076,-0.1834606,-0.83706367,1.4751704,-0.65584415,-0.6170006,-0.56321454,-0.46688956,0.6144981,-1.0420438,-0.43805075,0.98691124,-0.68447334,1.6018325,0.47053978,-0.18927337,0.8847691,NA18527,CHB,2
-6.5307555,3.5675972,24.692183,26.9644,1.81275,1.8832971,-0.47837132,0.4552311,-1.900365,-0.3342717,1.1053534,0.25698248,-0.46145654,-0.20954181,-0.36328918,-0.1658386,-0.043898888,-0.6311944,-1.3307898,0.090595745,-0.3035535,0.39395094,0.8681213,0.4744249,0.5032904,-1.2180613,0.032298695,-1.3745806,0.2919663,-1.3569884,-0.1495609,-0.042337272,-0.812592,-0.54722565,0.5721877,0.13914253,1.1521653,1.7458159,-0.19912712,0.24692406,0.6521612,0.09700208,0.89028096,-1.790676,0.47833684,-1.1755902,1.1873064,-0.15042888,0.15358724,0.056893803,NA18528,CHB,2
-6.5923085,2.6731586,22.496685,25.871351,2.0747578,2.0962195,-0.77152604,-0.2136809,-0.92543197,-0.76891476,1.7286304,-0.28393593,0.68060756,0.13385673,-0.1352562,0.56863815,0.07265327,-0.19389156,1.3036523,-0.5296824,-0.12962094,-1.3038601,0.18425135,0.6186143,-0.6864986,0.11002226,0.04047808,-0.23854253,0.38767406,-0.23892725,-0.0959321,-0.54679024,0.53773385,-0.9124365,-1.4865335,-0.9929949,-0.2649412,-0.7931843,-0.33064866,1.1155769,-0.8016157,-0.8587698,-2.6436875,0.23115823,0.75355875,0.17453863,0.7696844,-0.51895374,-1.1039953,0.49155298,NA18531,CHB,2
-5.2925897,2.2049508,23.815458,26.91694,2.4564996,0.86951375,-0.72712344,-0.43750206,-1.3907859,-0.53952605,0.97850275,-0.08565321,-1.2854736,0.35019934,-0.2587681,-0.90241766,-1.0842376,0.46967453,1.1038133,-0.18295056,0.83390045,-0.102392584,0.99247676,-0.0830817,0.19314478,0.36335286,-0.28016773,-1.1125015,0.26620832,-1.0030421,-0.012242458,-0.9414048,-1.5961145,-0.5619764,-0.8341445,-1.0694036,0.4607938,-1.2006929,0.7526444,0.4289835,-0.28499725,-0.7410588,-0.30302447,0.30255002,-0.57010025,-2.1275167,0.21210541,1.3377337,0.7497627,0.6754046,NA18533,CHB,2
-6.143972,2.1610384,22.972933,26.427069,2.6530013,1.4030308,-0.70555454,0.07753763,-1.5074283,-1.5208629,-0.59707886,-0.07114104,0.652366,-0.32768795,0.11366157,-0.0033880798,0.57706213,0.5730391,-0.16058604,1.8146985,0.32546124,-0.77827406,-0.42260104,-0.14071433,-0.705661,-0.17400675,-0.099149406,-0.950007,-0.027123954,0.28012374,-0.6972975,-0.18250103,-0.14669357,-0.5432638,0.91763514,-2.1822479,0.3261851,1.1090692,1.1441206,-0.09710742,0.0011794411,-0.7798301,2.4348447,-1.8625814,0.6329264,-1.9486623,0.08929968,0.98103195,0.9229939,0.19489561,NA18560,CHB,2
-5.955891,2.8379886,23.226252,25.544931,1.7796617,1.4136869,-0.02657783,0.30650234,-2.201655,-0.35857195,0.49746808,0.08389248,0.17936176,0.046848796,-0.55852735,0.12218195,-0.5241072,-0.6676294,1.1613233,0.46350536,-1.3878697,0.039808262,-1.2484839,-0.32361177,0.61139977,0.40954995,1.1799964,0.7857408,1.6115524,1.1975635,0.6980983,0.6285618,-0.31968594,0.75293505,-0.5080537,1.374652,-1.0003386,0.059780557,-0.20155089,-0.5948227,1.5675664,-1.4006069,-1.2359612,0.5882194,-2.138823,-0.7050857,-0.5222546,-0.71129715,0.7252253,3.1642423,NA18750,CHB,2
-6.290804,1.9496369,24.135416,27.56722,1.6438584,1.467325,-0.44290674,-0.31235382,-2.2768435,-1.1202475,0.10883428,0.20513824,-0.17014058,-0.11256408,-0.28164312,0.107796736,0.10013607,-0.1688856,-0.8215725,-0.030275136,0.40670606,0.4496109,0.3381053,0.25447807,0.961818,-0.013677596,0.02200928,-0.0017582235,-1.6300782,-0.28893384,0.7968439,-0.79489523,-0.7183371,-0.4501439,-0.5153358,-0.810688,-1.886207,-1.1982251,0.5261536,0.59775585,0.7157166,-1.3088665,0.92133206,-1.7228539,0.3632566,-0.09135321,0.017895265,0.6532584,0.17848441,-0.6615118,NA18772,CHB,1
-6.3566136,2.7344062,23.209936,25.52287,1.4049569,1.1647619,-0.19811286,-0.26445845,-1.7295188,-0.7549512,0.004981691,-0.43348175,1.0478,0.1689774,1.0000709,0.8003344,0.51766235,1.3850434,0.16206528,-0.17771663,0.9700017,0.2498253,-0.7853608,0.27048457,0.777094,0.3054217,0.30684417,1.1396087,-0.73544544,0.20976068,0.8532683,-1.109258,-1.2449065,-0.043412793,-0.6220553,-0.6109023,-1.2033681,0.588927,1.0301958,-1.5009108,1.3025469,1.8246748,-0.46710727,0.124103054,2.2531903,0.35328692,0.12789159,1.1995461,-0.8223963,-2.0547676,NA18778,CHB,2
-4.997432,2.88201,22.914091,25.215845,1.9808308,2.0061605,-0.3850724,-0.44494206,-1.3408588,-1.070058,-0.71067566,-0.25888,0.15047452,-0.33056253,-1.2919352,1.2281048,0.85708666,0.30478552,0.13912417,1.5771437,-0.4504569,0.64627534,-0.24070117,-0.5448321,-0.9364693,1.6674631,0.60780287,0.2098791,-0.030102147,-0.16085541,0.42458805,-0.5598959,-0.68225443,0.10046888,1.444549,0.9348143,-1.4544889,-0.7611829,-1.5119177,-0.7168631,-0.8276371,-1.7114749,-0.44009575,0.17613403,0.1928054,-0.52195495,-0.20479186,-0.53276473,0.44278964,-0.8703627,NA18784,CHB,2
-6.522832,2.7247484,23.07812,25.937132,1.6628053,0.9297861,0.3326984,-0.324925,-1.0567812,-0.9890443,-0.2289375,0.0775751,0.14204906,0.3882852,0.25241902,-0.83083713,-0.99809855,0.3884606,-0.588601,-0.28408375,-1.1304828,0.2386092,0.84621763,-0.6320286,-1.3394175,-0.64108896,0.78458685,1.650838,0.87598366,-0.1922256,-0.051295076,1.1452155,1.0936215,0.35826057,-0.9660668,-0.16136116,-0.28061837,-0.38594168,-0.016756525,0.15717568,1.3356206,1.5183762,-1.0575081,-0.69585013,-0.42609957,1.6375712,-0.4004734,-1.1581415,-0.5068676,-0.27020884,NA18785,CHB,2
-6.7495327,2.477061,22.461365,26.241446,2.1803765,0.8125138,-0.27234197,-0.592514,-0.9846435,-0.49402708,0.6455395,0.6704685,-0.18143968,-0.66384506,-0.2656558,0.08124709,0.73046947,-0.6220804,-0.61490625,0.25837877,-0.10046729,-0.057346158,-0.292603,0.5971275,-0.26814735,0.5062494,1.6726667,0.62931335,-0.77394474,-0.7724628,1.1437602,-0.54989743,-1.0066619,-0.14994319,-2.330852,-0.79518324,1.511698,-0.11273711,-2.348324,0.43576306,-0.76535517,-0.096400924,-0.96908414,-0.20546432,1.1658536,0.40857065,-0.5967066,-0.89601076,0.63447285,-0.51102304,NA18798,CHB,1
-5.496295,1.9803884,24.063076,25.742434,2.3045597,1.7006621,-0.07043112,0.67111814,-2.0947266,-0.0044105332,-0.29186797,0.7849161,-0.40699047,-0.7458462,-0.5315576,-0.4268846,-1.1337211,-1.5657995,-1.4501879,0.37552518,0.032077733,0.43229172,0.96168756,0.85571134,-0.70520145,2.2210064,-1.6138254,0.50904244,-1.9257487,0.70931023,-0.49232608,0.86011934,1.4108679,-0.6961201,0.26419014,1.376465,1.854955,-1.4333665,0.7924282,-0.48974422,-1.7078677,0.029204613,-0.58753914,-0.84715104,0.7488206,1.336726,0.15143938,1.1310238,1.1250135,-0.6629052,NA18539,CHB,2
-6.274041,2.3097248,24.6263,26.720232,1.5035567,1.3753328,0.66177917,-0.03116769,-2.4124696,-0.55868316,-0.2582571,1.4108065,-0.06332139,-1.4439281,0.35823342,-0.6331874,0.32013476,-0.70980686,0.80583894,-0.85061896,0.09675637,1.401571,0.627838,-2.034442,0.7894433,0.12174147,-0.31791988,1.7672483,1.8113868,-0.8233193,0.07018073,-0.48797962,1.2686968,-1.149884,0.1495405,-0.3297935,0.045607775,-0.14878407,0.16205171,-2.2834897,-0.98761624,0.69591016,0.32683843,0.90722924,-0.7207738,0.41145104,-0.75699997,1.9669138,0.863243,-2.9884043,NA18568,CHB,2
-2.5201647,1.3911816,6.127091,-7.975982,-9.732728,-3.2328503,5.4781804,29.308016,-8.041334,-5.6813297,-0.3768379,0.34493914,-0.52342343,-0.052549176,0.054606657,-0.6965101,-0.22148816,2.4715934,-0.5947744,0.7484068,-1.717927,-1.8109295,-0.03761794,1.2152585,0.47980317,-1.242623,-1.0177509,-0.8397451,0.9655634,0.7473982,-1.1279662,-0.5209624,-0.5799244,-0.60222256,-0.23684178,-1.2619292,1.0050977,0.34208128,-0.31734645,-1.5646067,-0.089258276,2.2157419,-1.3129202,1.7210401,-0.43876505,0.18996365,-2.514345,0.62794554,-0.26597902,-2.8583887,NA20847,GIH,2
-2.977942,2.002637,5.5067353,-8.462424,-8.743994,-4.9205647,6.651912,29.281673,-7.806783,-5.093549,0.33603847,1.0283672,0.419497,-0.97764957,0.6259628,-1.5530341,0.87146866,-0.6536806,1.1910576,0.6244055,-2.0647068,-1.3906801,-2.4960234,-0.23816021,-1.8030478,-1.0474892,-0.2327092,-2.72643,2.6712677,1.5223097,-0.43949497,0.31596768,0.39868185,-0.9797851,0.8445619,-0.59492403,0.2175766,0.34156823,2.258451,0.8639811,-2.5399227,-2.5182521,1.6285636,-0.63430476,-2.4971523,0.560723,0.9721984,0.73160887,0.90809196,0.52275485,NA20849,GIH,2
-2.780397,0.6718322,3.9316862,-9.023459,-10.196729,-3.3547132,6.3831425,30.184883,-8.285368,-5.5356045,1.2121338,-1.5798365,1.2687088,-0.26310238,0.012098628,-1.4362726,0.31915092,-0.8256186,0.3209047,-1.3642957,-0.97936517,0.70635253,-0.22377667,0.8049074,0.9803185,-0.7853989,-0.30435562,-1.5180793,2.1434002,1.0955899,-0.59480405,-0.17095135,-0.45418483,-0.89611286,-0.3989322,2.6163561,-0.8248055,-0.8598017,0.07982252,-0.58743757,0.6168015,1.9552232,0.15262927,0.924854,1.6410205,0.5431895,-0.23205213,-1.0720111,0.4949821,-1.0905908,NA20851,GIH,2
-3.3902862,2.1739817,5.0830894,-8.100437,-10.698946,-4.680029,6.733186,28.866192,-8.373717,-3.9505825,1.3763694,0.8606668,0.63983786,0.08962213,-0.55522716,-1.2551403,-0.5439829,-2.029533,0.44252047,0.21698372,0.051630404,2.662451,0.023576379,-2.4880629,-0.6522328,-0.85678226,1.6722258,-0.73378885,-0.6687881,0.7403327,2.1679175,0.785172,-0.90065926,0.10847878,1.2736899,1.523706,-0.09718512,1.5681278,0.41279674,0.51400405,0.3664552,-1.9850001,1.4985648,-0.520352,-1.7855871,-0.4502168,1.9641135,0.79553545,-1.9403446,3.4779177,NA20853,GIH,2
-3.1074247,0.6297999,5.6465726,-8.985372,-9.292041,-4.0134134,5.323337,28.240526,-6.8785195,-4.4587994,-0.22100966,0.8192454,0.4266379,0.6119664,-1.7768404,0.44562557,0.09932216,0.84434915,1.8123238,-0.025420234,2.8690045,-1.8192587,0.41925833,1.4679251,0.6005997,-0.6887036,-0.9996008,0.7677403,-1.5364956,-1.1741409,-1.0709944,0.055728074,-1.0822173,1.4674574,0.030110398,-1.1993115,-2.7479627,-0.6093755,-2.3830225,-2.076788,2.1782625,2.7185879,0.5791489,0.59082025,-1.7068405,-1.0691444,-0.651182,-0.808635,2.0166023,-0.46673533,NA20906,GIH,2
-2.9905732,1.112322,5.159078,-9.360689,-10.246045,-3.8889956,5.365089,29.747725,-8.37616,-5.1159697,1.3437679,0.16868615,0.77565587,-0.31008312,-0.66063607,-0.09749646,-0.2651022,0.58920187,1.4293737,0.9214082,2.8073835,0.64802295,2.4001498,0.14533369,-1.4989449,3.3948052,-2.1098723,0.4282822,3.840331,-2.4048061,-0.99863046,0.0020093287,1.1142354,-2.4929054,0.73208994,-1.4546738,-0.74465936,1.4911842,0.5428971,-2.1622581,-2.11354,-0.57799673,3.369443,-1.6990923,0.4924234,-0.1801065,-0.7826711,0.06617756,-1.3094177,0.4963362,NA20866,GIH,1
-2.8657274,1.8944224,4.9368353,-8.634275,-10.149925,-3.275893,5.3589745,29.364622,-7.9874988,-5.600529,0.6313897,-1.9469435,0.8648048,0.12619397,1.2572612,-1.469946,0.7310077,-0.6260198,-1.6085656,0.81981206,-1.4683571,-0.38916165,-1.8474222,0.28153566,-2.3270047,-2.1926985,3.7205088,-0.42770207,1.2084576,0.8264619,2.6725118,-0.31550658,0.591651,0.9446397,1.6577556,-0.9658721,1.9016157,-0.28944144,-0.3981362,-2.1295903,-0.8238992,-0.20848139,0.7152812,1.0704905,0.1678982,-1.4765607,1.9422479,0.531946,-0.2811297,-2.4917216,NA21104,GIH,1
-3.451709,0.92791677,5.541088,-8.556126,-10.167024,-4.2185493,5.592927,29.19229,-8.14385,-4.56511,0.13995437,-0.47036338,0.5146471,-2.9454257,-1.8967917,4.355974,-1.2715702,-0.34511176,-2.5955536,-6.4311666,9.470114,3.2547147,5.754769,1.0936916,1.3545303,5.4442363,0.48351467,5.0518804,-4.402918,-7.8007474,-2.3420768,-0.09918089,1.1875197,0.33301586,1.0754577,0.035484403,-0.030126767,0.7928287,0.72673494,1.0170069,5.636145,-2.0112398,0.13722679,-0.92920446,1.1650548,-1.0846773,1.6108531,0.7380352,-0.9022917,0.99441713,NA20907,GIH,2
-1.9139279,1.3629711,5.0450916,-8.454283,-10.153108,-3.7483604,6.670356,30.092281,-7.151079,-6.023162,0.5730937,1.1595018,-0.6467677,-0.09930208,2.0759676,0.26652375,1.1486886,-1.3842367,1.3917763,1.0308299,-1.1381992,-3.0186357,-1.9746664,-1.8692935,-2.2680557,0.28236806,0.17629722,-1.3061386,0.89608145,2.6431131,1.232274,0.1267498,-2.3480928,1.667945,-0.16701518,-0.3686195,0.07217349,0.33686358,1.790839,0.95663285,-1.723968,-0.5810978,2.123107,-0.49312654,-1.7593211,-0.00323167,0.8681805,-0.9538508,1.4110471,2.7603345,NA20908,GIH,2
-3.1710186,0.65873814,5.882512,-9.030156,-10.027187,-3.6171982,5.7378373,29.25417,-8.158874,-4.424204,-0.014284013,-1.1109294,0.3429528,0.24638295,-0.6340273,-1.3321732,-0.2652129,-1.4199178,0.3036441,-1.0141479,-0.37778044,0.5555276,-1.2215638,1.0205368,-2.0931911,-1.6300267,-0.3292078,-1.3582964,0.21171966,1.8710052,-0.25104883,-1.0044683,0.8691869,-2.924743,-0.68252325,-0.5243715,-2.7962036,-0.998902,0.8695952,-1.2891837,0.637102,-0.12398917,-1.1868087,1.7761775,0.57795006,-1.714237,0.7246535,0.18559097,-0.11673079,0.05671508,NA21086,GIH,2
-3.1266716,0.97975427,5.6087484,-8.459405,-10.93173,-4.088108,6.36242,28.384352,-8.083816,-5.085273,0.4993815,-2.2025037,-0.42365006,-0.3218917,1.6184235,-2.255017,1.5680867,2.2419624,-0.37984905,1.6624552,-2.3929594,0.7287363,-0.017446265,0.19465642,0.13646068,-1.929731,1.584943,-0.7679365,0.9912568,2.4042659,-0.5204199,2.402379,0.025525259,-0.89901704,0.07466487,0.78707796,-2.0077026,-2.3459735,-0.6301926,-1.6264359,0.95868963,-3.008597,1.1992692,0.64428663,0.29467964,1.2459285,-1.441488,-1.0669777,1.4578227,2.6497076,NA21101,GIH,2
-2.847237,0.8006843,4.8187785,-9.035409,-8.714192,-3.0456157,4.936608,27.36991,-8.768578,-4.195913,-0.29466283,-0.92581195,0.42024484,-0.5060322,1.0097767,-1.1644866,-0.018972069,0.7126128,-0.11316024,2.295249,-0.80211043,-1.0536381,0.007007065,-1.804564,-0.2969259,-1.5293412,0.40682164,-1.2226523,-1.5669932,0.17920601,-2.40548,1.9220972,1.5318921,-0.9714902,0.25442487,-0.049950182,-1.0645579,1.4193763,0.4832362,-1.5300772,-2.472145,0.88950247,-0.5010381,-1.7417955,0.58762646,0.7092466,-1.7972049,0.34493238,0.50835395,-0.4189401,NA21106,GIH,2
-1.7925375,2.0135045,5.6933413,-7.9911523,-10.755481,-4.7237716,5.4516926,29.643116,-8.023161,-4.711511,0.99176544,-0.8454406,0.109926894,-1.3637977,0.4381533,0.39825952,1.1138575,0.30166504,1.5806919,0.84920585,0.3903073,-0.31564465,0.6111441,0.17543465,0.6808085,-1.0457438,-1.0161848,1.472749,0.30872247,-0.90601736,-0.06221539,-1.3814077,0.32067978,0.025295924,1.9395783,-0.4624745,0.61336505,-0.62850225,-1.4797617,0.96009475,1.3920475,1.5496691,1.7891356,-0.5522925,-2.0871525,1.3925817,0.19830886,-1.3325288,0.12029036,-0.9180772,NA21125,GIH,2
-2.1729434,1.5579478,4.7126417,-8.887597,-10.030531,-3.6991754,6.2836504,28.125784,-8.2975,-4.7049656,-1.1946957,1.7102218,-0.81932205,1.8416917,-0.19379598,-1.5395226,-0.2908238,-0.7917829,-0.9527892,0.76594007,-2.4772544,0.81864744,-1.5306966,0.23790587,1.7510153,-2.6995568,1.0408965,-2.3810132,1.2704432,1.6629441,-3.624112,0.41512415,-0.19702815,-2.2263997,-1.3042402,-3.541139,-0.1608118,-2.1785543,1.5838081,-1.5564208,-0.49346694,1.5444967,-2.3088138,-0.749246,1.2765851,-0.011709941,-0.19702435,-1.1774752,-1.0949974,-1.7628688,NA21137,GIH,2
-3.2736566,1.1908137,5.942472,-8.227276,-9.303445,-3.779442,5.4987054,28.705423,-7.811132,-4.81304,0.71212,1.9427923,-0.24436055,1.0227971,-1.7681127,-1.8720134,0.4694291,-0.33783385,0.9526467,0.9769981,-0.62170863,-0.06140866,-0.061746687,0.9046973,1.990483,-1.2269046,-2.6009676,-0.7787083,0.16791594,1.5855192,0.88593984,1.5449018,2.010259,-1.5359945,0.15152182,1.8606275,-0.5942907,-0.28079277,0.13425702,-1.24456,0.05770959,-0.02146181,1.0899856,-0.5394491,0.8648115,-1.1678021,-1.8722714,1.9290713,-1.2610899,0.8272058,NA21141,GIH,2
-2.3895264,1.6047349,5.936236,-9.716148,-9.36614,-2.4096072,6.4766555,29.286135,-7.986975,-5.045818,0.23523323,0.19049996,-1.0846041,-0.28422588,1.7401317,-0.4393245,1.7273037,-0.039424807,0.39459184,1.9362652,-2.5562105,1.5494732,-1.8056929,-0.119050354,0.8720995,-3.7329595,-0.8352404,2.4738216,0.6973992,1.709878,0.2589799,-0.9025556,-0.20530048,-0.4944998,0.90096325,-0.63379425,-0.2679316,0.42869893,3.3479657,-0.98040193,2.5150874,-0.36768368,-0.09020022,-2.15044,1.5599382,-2.144579,0.18697178,-1.4232956,-1.4976983,-1.1593443,NA21142,GIH,2
-2.9751718,1.586562,4.877193,-8.486228,-10.121202,-3.1969762,4.7133565,28.867651,-8.243418,-4.9642334,-0.086112246,0.34368724,1.366978,-0.46865553,0.9280136,0.6695601,-0.43613464,-0.8371256,1.2529902,-0.04586103,-0.37712675,-0.49216348,-0.76873046,1.2658501,1.9562819,0.6230485,-0.8105286,-1.3345003,-1.5622188,-0.36871803,1.0626274,-0.87518114,-0.008268718,1.3253635,1.8348571,-1.7717673,0.6201129,0.62469035,-2.1078842,0.22340187,-0.61522305,-0.52830434,0.34577915,0.020672817,-0.14251761,0.4153228,-2.3356738,0.27357545,-0.1453386,-1.8244077,NA20883,GIH,1
-2.4622567,0.93232566,5.1904964,-8.81392,-10.252175,-4.2130914,5.75621,28.672281,-7.664684,-4.8224444,-0.71904767,0.27620158,1.158229,-4.1819377,-1.7037541,6.279388,-2.324403,-1.967963,-1.9841313,-8.762665,15.860226,5.6592994,7.674413,-0.15327176,2.7279177,10.969881,0.074727304,7.1551423,-4.851476,-9.2550955,-4.986522,-0.04846715,2.737458,1.6581725,2.436196,-3.648409,0.085245505,2.4960155,1.7943007,2.0481472,9.241966,-1.6225657,-4.6266465,0.04619765,1.7198521,-1.4936993,1.8276128,1.2259455,-0.028742779,1.0971997,NA20891,GIH,1
-3.1626675,0.95756435,5.338333,-8.335399,-10.51908,-3.6432905,6.0407577,28.772287,-7.9140387,-5.616165,-0.15405133,-0.5307715,-0.6802429,-0.3398967,0.41663358,1.186148,0.88568294,-0.45468178,-0.7538836,-1.7252336,1.4225955,1.1058503,0.97034425,0.01864258,-0.3830076,1.4039667,2.0879264,1.4456687,-1.0711969,-3.2583368,-2.1044285,1.0311058,-1.3725126,-1.5373328,-1.4350375,0.48209625,-1.3704146,-0.71953446,-2.4533708,0.8962461,-2.786586,0.5259941,1.2008408,0.3642664,-0.21152231,-0.82061434,-0.29313067,-0.79129946,-1.2995487,0.04103131,NA20901,GIH,1
-2.8146539,1.7748145,6.317753,-8.920292,-10.072304,-2.700703,5.6493936,29.903261,-8.216705,-4.746437,0.22991283,0.011332119,0.2782168,0.8687242,-0.45138133,0.68726635,-1.1275265,0.4285737,0.39400807,-0.377589,0.04733694,-0.37353542,1.9189897,-0.48973617,-1.1241257,-0.5282802,-0.019275213,-0.08579056,-1.0237637,-0.15403062,0.4081479,0.27205765,-0.22911368,1.8876144,0.73775834,-1.2249984,1.4953642,3.0682318,-2.5901992,2.0981925,-1.3181628,-1.7105802,-2.8947716,0.5183246,-0.5705672,-0.20363162,-0.93446726,2.1043003,0.79319257,0.8897326,NA21090,GIH,1
-2.2266595,1.477936,6.0302396,-9.272009,-8.678623,-2.921529,5.3759212,27.456266,-7.72556,-4.39172,1.7720009,-0.64392996,-0.98078877,0.900443,0.6631538,-0.6507762,-0.08996901,-0.09084579,1.026751,2.2726698,-2.659689,-0.58747196,-1.5579299,-0.4432061,-0.265465,-1.5784773,-0.283797,-2.3588161,-0.38458896,1.459821,2.3033442,-0.9492244,0.06506928,-0.6276292,-2.8989103,1.5269847,-0.8778772,0.84288645,2.1470063,-0.19602035,0.23197588,1.5782114,2.7755456,0.1597592,-0.54230696,1.4045024,-0.12183639,-2.4662986,0.3765026,1.5880339,NA21092,GIH,1
-2.9022353,2.1917164,6.089651,-8.85043,-10.602872,-3.974225,6.360112,30.10878,-9.080971,-4.893207,0.25274128,-0.9890098,-0.42023864,-0.6542944,1.149382,-2.9020216,0.065565035,-0.47725558,0.35838377,0.780533,-0.52213156,-0.747238,-0.7482702,1.3916423,-0.8507446,-2.6927788,-2.4553156,0.5139146,0.50789875,2.1280584,-0.33556762,2.718524,0.54222095,-1.3919683,1.4095689,1.7229446,2.9920514,-0.19122979,0.632025,-0.7659986,-0.36905622,-0.35631117,1.5624002,0.5198223,0.18461578,-2.079012,-1.2845453,-0.9858065,-3.791561,-0.5056854,NA21094,GIH,1
-2.7807553,1.311766,4.7113504,-8.654145,-10.455314,-5.722137,6.937781,29.151348,-7.7470284,-5.172452,0.36549386,-1.6062897,-0.49715775,1.6606556,1.0260462,-1.1142477,-0.46958762,0.9972167,0.8533938,1.4753877,-2.5616522,-2.2303958,-2.2744045,-0.10733212,-1.7575212,-4.5826893,1.4233277,-0.5919814,1.2100458,0.85954213,0.6262864,-0.7313353,2.582781,-2.7100966,0.7241482,-2.1811278,-1.886732,0.017974405,1.0633096,0.33368024,-4.9624634,0.83109784,0.80658025,-0.64304286,1.57452,0.6744726,-1.0448548,-0.17612131,0.65497386,0.26796308,NA21098,GIH,1
-3.1219795,1.3632251,5.5780015,-8.175204,-9.970749,-3.8689277,5.8274183,28.916769,-7.5377617,-4.8569765,-0.36483815,-0.39563262,-0.70990485,-0.4949328,0.7250587,-1.005812,-1.4528432,-0.007163986,-0.24592553,2.032441,-1.6366204,-0.86730564,-1.057787,-1.56076,-1.6128266,-2.7704406,-1.7178749,-0.5102097,2.3944638,2.3224757,-0.029994719,1.2580043,0.3108025,-0.78732204,-1.3773602,-0.39618066,-0.024845893,-0.39299107,-0.2665608,0.6576729,-0.7281245,2.3316755,-1.6704005,0.025232647,1.1641552,0.57049036,1.7686261,1.2335048,0.36568752,-0.0041576573,NA21100,GIH,1
-2.5872169,1.8516093,3.8333085,-7.4525476,-10.664734,-3.4731266,6.7294235,28.782476,-8.375582,-5.1272864,-0.24055722,0.8313636,0.54677343,-1.3386399,-1.1708065,0.78992164,0.6203502,-0.31198063,1.0397978,1.4735237,-1.1862422,-0.051654518,-1.0890064,1.0381843,-2.19414,-0.8747481,-0.42768627,0.5530057,1.3327446,-0.42047793,1.0867996,0.25465018,-1.8452787,0.58109146,0.044678893,0.15102068,2.1103668,0.3854315,-2.1280718,-1.1725484,-0.94881344,-0.3615779,1.3908714,0.8812998,-2.9150558,-0.06128539,-0.79124177,-0.36726573,0.7047627,0.6730322,NA21105,GIH,1
-3.1859336,1.3237898,5.3702383,-8.847129,-9.461464,-4.4666734,6.185176,29.335659,-7.4981036,-5.873868,-0.6718134,1.27614,-0.8683377,0.020253593,-0.104091145,-0.34991875,0.19595434,-0.19366826,1.1581976,-0.20595844,-0.89377517,1.2268329,-1.0976288,0.046577863,-0.009395094,0.58757323,-1.0023355,0.30965126,0.06128797,1.6945362,-0.66421556,-0.86594146,-0.09578426,-1.8595049,-0.07368172,-2.1283457,-2.0626578,3.3503993,0.31857985,-1.8304372,1.6845855,0.26211622,-1.5856571,1.1215185,0.8083431,-4.4152517,-0.03870767,-0.5853578,-0.7749496,-2.8514173,NA21107,GIH,1
